-0.29,-0.69,0.6,-43.76,25.39,-33.63,right
-0.23,-0.75,0.56,-30.94,17.94,-35.1,right
-0.22,-0.77,0.6,1.4,4.82,-9.52,right
-0.25,-0.74,0.63,11.35,-0.37,3.72,right
-0.26,-0.77,0.68,7.75,-0.12,16.97,right
-0.26,-0.73,0.66,3.85,7.57,21.36,right
-0.2,-0.65,0.59,21.61,5.68,25.94,right
-0.18,-0.63,0.6,33.2,-3.85,15.75,right
-0.21,-0.75,0.59,33.39,-13.18,-0.49,right
-0.3,-0.83,0.62,21.79,-18.98,1.34,right
-0.3,-0.77,0.62,8.36,-12.45,7.45,right
-0.29,-0.75,0.59,-1.59,-3.48,2.14,right
-0.3,-0.71,0.58,2.08,-4.58,1.34,right
-0.27,-0.74,0.59,7.75,-1.4,-1.89,right
-0.23,-0.69,0.56,14.95,-0.79,2.01,right
-0.21,-0.69,0.58,25.33,-5.92,1.59,right
-0.25,-0.79,0.6,18.25,-7.02,-6.71,right
-0.24,-0.82,0.58,13.61,-7.75,-7.02,right
-0.27,-0.79,0.56,14.53,-10.68,-1.53,right
-0.28,-0.74,0.56,20.57,-10.93,-2.81,right
-0.28,-0.74,0.55,15.26,-8.67,-5.49,right
-0.32,-0.86,0.6,9.16,-5.62,-5.55,right
-0.3,-0.81,0.55,-0.24,4.27,3.78,right
-0.29,-0.78,0.54,-0.49,0.18,1.34,right
-0.27,-0.78,0.54,-4.7,0.0,-1.77,right
-0.28,-0.76,0.55,-6.71,1.22,-2.75,right
-0.28,-0.78,0.55,-10.44,2.26,-5.31,right
-0.28,-0.78,0.55,-12.45,1.83,-7.02,right
-0.28,-0.77,0.55,-6.9,1.46,-5.8,right
-0.3,-0.78,0.55,3.78,0.61,-5.13,right
-0.31,-0.8,0.58,0.98,2.01,-3.6,right
-0.3,-0.79,0.57,-6.77,9.46,2.26,right
-0.31,-0.82,0.57,-4.82,11.29,6.47,right
-0.3,-0.89,0.58,-22.22,12.76,15.93,right
-0.35,-0.88,0.67,-54.26,13.18,24.11,right
-0.32,-0.77,0.65,-71.47,26.49,27.77,right
-0.23,-0.7,0.6,-49.93,46.81,41.63,right
-0.13,-0.42,0.52,-17.94,48.52,44.8,right
-0.09,-0.52,0.55,11.78,20.75,7.75,right
-0.01,-0.68,0.59,2.26,7.02,-10.62,right
-0.1,-0.75,0.65,6.41,-15.14,-9.52,right
-0.16,-0.57,0.65,17.7,-20.81,-15.75,right
-0.16,-0.65,0.64,8.3,-27.34,-53.34,right
-0.24,-0.83,0.66,1.1,-31.13,-52.86,right
-0.28,-0.9,0.66,-4.15,-27.95,-31.68,right
-0.34,-0.88,0.72,-3.17,-18.55,6.04,right
-0.29,-0.78,0.68,5.62,-6.77,29.66,right
-0.35,-0.73,0.69,12.15,5.55,41.14,right
-0.31,-0.77,0.59,3.42,13.49,30.4,right
-0.25,-0.81,0.55,-7.63,5.62,18.62,right
-0.23,-0.72,0.52,-8.06,2.2,18.55,right
-0.22,-0.76,0.54,-6.23,1.71,21.55,right
-0.2,-0.75,0.58,-1.71,10.07,31.68,right
-0.21,-0.73,0.58,-0.67,14.47,34.06,right
-0.23,-0.81,0.65,-24.23,11.11,20.63,right
-0.25,-0.79,0.7,-38.76,17.76,17.27,right
-0.19,-0.66,0.64,-36.19,29.6,16.36,right
-0.17,-0.6,0.63,-30.4,26.25,9.89,right
-0.09,-0.62,0.66,-50.6,12.39,-20.2,right
-0.2,-0.69,0.76,-58.72,6.65,-29.6,right
-0.14,-0.65,0.71,-64.88,24.6,-21.97,right
